-30.08001708984375,338.79998779296875
-48.3226318359375,337.9949951171875
-66.28033447265625,334.91363525390625
-83.91058349609375,330.15679931640625
-101.50430297851562,325.2657470703125
-119.1019287109375,320.3890380859375
-136.77102661132812,315.77862548828125
-154.53207397460938,311.53741455078125
-172.40921020507812,307.831787109375
-189.28070068359375,300.93121337890625
-205.58807373046875,292.7147216796875
-221.71493530273438,284.1488037109375
-237.70123291015625,275.32281494140625
-253.71035766601562,266.53826904296875
-269.802734375,257.9073486328125
-286.0307922363281,249.5347900390625
-302.37139892578125,241.38409423828125
-318.41265869140625,232.66131591796875
-334.06329345703125,223.25555419921875
-349.3234558105469,213.2281494140625
-364.2280578613281,202.6788330078125
-378.6172790527344,191.44195556640625
-392.0422821044922,179.07000732421875
-404.7589874267578,165.9671630859375
-416.6458435058594,152.1107177734375
-427.24090576171875,137.2474365234375
-436.2014465332031,121.345947265625
-443.7283020019531,104.71124267578125
-451.9488067626953,88.41265869140625
-461.8768768310547,73.09991455078125
-473.56163024902344,59.07708740234375
-484.93829345703125,44.79840087890625
-494.8691940307617,29.491943359375
-502.7847595214844,13.04840087890625
-507.67589569091797,-4.517730712890625
-510.03369140625,-22.61492919921875
-510.0656051635742,-40.85906982421875
-506.2180633544922,-58.6490478515625
-497.957763671875,-74.895751953125
-487.27235412597656,-89.69381713867188
-475.5330047607422,-103.67898559570312
-463.55413818359375,-117.4598388671875
-452.1421356201172,-131.71121215820312
-442.1459655761719,-146.98110961914062
-433.8450622558594,-163.23907470703125
-426.4369201660156,-179.92929077148438
-418.31982421875,-196.28384399414062
-409.0903778076172,-212.0352783203125
-398.56182861328125,-226.94781494140625
-386.7105712890625,-240.831787109375
-372.9868927001953,-252.83981323242188
-358.01708984375,-263.29539489746094
-340.71728515625,-266.3635559082031
-322.4565124511719,-266.29405212402344
-304.1956481933594,-266.22454833984375
-285.93487548828125,-266.155029296875
-267.674072265625,-266.0855255126953
-249.41326904296875,-266.01145935058594
-231.152587890625,-265.92706298828125
-212.891845703125,-265.8306121826172
-194.63131713867188,-265.7176513671875
-176.37109375,-265.55369567871094
-158.12216186523438,-264.898193359375
-139.8765869140625,-264.15423583984375
-121.64178466796875,-263.1797790527344
-103.42498779296875,-261.91517639160156
-85.2362060546875,-260.2965393066406
-67.09173583984375,-258.24208068847656
-49.017578125,-255.64401245117188
-31.0552978515625,-252.36231994628906
-13.274169921875,-248.21392822265625
4.2132568359375,-242.9688720703125
21.22802734375,-236.35540771484375
37.48974609375,-228.06912231445312
52.80828857421875,-218.14166259765625
67.0946044921875,-206.78067016601562
79.8438720703125,-193.73443603515625
89.0450439453125,-178.05438232421875
91.72271728515625,-160.1075439453125
95.466796875,-142.27911376953125
104.0338134765625,-126.25445556640625
117.49420166015625,-113.98580932617188
129.01806640625,-99.93505859375
135.42041015625,-82.89678955078125
138.15704345703125,-64.857666015625
138.9913330078125,-46.620391845703125
138.67486572265625,-28.36395263671875
136.35595703125,-10.2899169921875
130.1632080078125,6.87176513671875
122.77484130859375,23.57086181640625
115.21856689453125,40.195068359375
110.26837158203125,57.37469482421875
110.37811279296875,75.6353759765625
110.48785400390625,93.8958740234375
110.59930419921875,112.156494140625
110.72442626953125,130.41705322265625
110.876708984375,148.67730712890625
111.07647705078125,166.9371337890625
111.60382080078125,185.190185546875
112.1956787109375,203.44134521484375
113.0360107421875,221.68280029296875
114.1009521484375,239.91253662109375
115.2418212890625,258.13787841796875
111.73272705078125,275.30206298828125
102.45135498046875,291.02435302734375
91.39129638671875,305.5240478515625
77.515869140625,317.34051513671875
61.77081298828125,326.55712890625
45.00909423828125,333.775634765625
27.2562255859375,337.8763427734375
9.045166015625,339.12969970703125
-9.21417236328125,339.25115966796875
-27.47100830078125,338.874267578125
28.75872802734375,320.51751708984375
46.34954833984375,315.7760009765625
62.6571044921875,307.60247802734375
77.19195556640625,296.60125732421875
89.0257568359375,282.742431640625
97.5697021484375,266.631103515625
101.118896484375,248.87890625
100.06060791015625,230.6572265625
98.84075927734375,212.43743896484375
98.06488037109375,194.19342041015625
97.59783935546875,175.9383544921875
97.29345703125,157.679931640625
97.06793212890625,139.42083740234375
96.8851318359375,121.16070556640625
96.720703125,102.900390625
96.55987548828125,84.64007568359375
96.39898681640625,66.37982177734375
96.2381591796875,48.1197509765625
102.1077880859375,31.137939453125
109.6534423828125,14.5089111328125
116.98992919921875,-2.2130126953125
122.97235107421875,-19.444732666015625
125.11468505859375,-37.553314208984375
125.0218505859375,-55.80462646484375
122.55303955078125,-73.874755859375
115.13702392578125,-90.47186279296875
103.0570068359375,-104.1295166015625
90.834716796875,-117.67779541015625
81.9505615234375,-133.54754638671875
78.2747802734375,-151.38299560546875
75.9525146484375,-169.45526123046875
66.69195556640625,-185.01123046875
53.223388671875,-197.31399536132812
38.43060302734375,-208.01046752929688
22.76922607421875,-217.38858032226562
6.1285400390625,-224.86630249023438
-11.54278564453125,-229.35501098632812
-29.72906494140625,-230.86404418945312
-47.9874267578125,-230.78680419921875
-66.2449951171875,-230.44366455078125
-84.505615234375,-230.417724609375
-102.7596435546875,-230.87661743164062
-120.95782470703125,-232.37139892578125
-139.08697509765625,-234.55517578125
-157.20458984375,-236.83810424804688
-175.3544921875,-238.84683227539062
-193.5595703125,-240.25531005859375
-211.81192016601562,-240.57797241210938
-230.00320434570312,-239.09780883789062
-247.88723754882812,-235.4666748046875
-265.17767333984375,-229.62518310546875
-281.88043212890625,-222.25277709960938
-298.1272277832031,-213.92037963867188
-313.958984375,-204.82339477539062
-329.34930419921875,-194.99838256835938
-344.186767578125,-184.3585205078125
-358.4506072998047,-172.958251953125
-365.0745849609375,-171.954345703125
-351.2425842285156,-183.864013671875
-336.7300109863281,-194.94622802734375
-321.8670654296875,-205.55419921875
-306.6149597167969,-215.59194946289062
-290.6878356933594,-224.51174926757812
-273.92938232421875,-231.74227905273438
-256.55615234375,-237.34957885742188
-238.77536010742188,-241.48507690429688
-220.7052001953125,-244.07943725585938
-202.47891235351562,-245.1072540283203
-184.23077392578125,-244.59288024902344
-166.08294677734375,-242.60635375976562
-148.06695556640625,-239.632080078125
-129.93057250976562,-237.51736450195312
-111.72698974609375,-236.0771484375
-93.49185180664062,-235.12347412109375
-75.23907470703125,-234.58444213867188
-56.9794921875,-234.548583984375
-51.7447509765625,-239.14035034179688
-69.699462890625,-242.39791870117188
-87.84063720703125,-244.47682189941406
-106.03179931640625,-246.06802368164062
-124.2503662109375,-247.30853271484375
-142.48739624023438,-248.2375946044922
-160.73001098632812,-249.05567932128906
-178.98187255859375,-249.62559509277344
-197.23617553710938,-250.10952758789062
-215.49642944335938,-250.26976013183594
-233.75741577148438,-250.3389892578125
-252.01834106445312,-250.3711395263672
-270.2792663574219,-250.3702850341797
-288.5400695800781,-250.34779357910156
-306.801025390625,-250.3199005126953
-325.0619812011719,-250.29202270507812
-343.3229675292969,-250.26414489746094
-359.13824462890625,-242.28106689453125
-373.532470703125,-231.08419799804688
-385.88612365722656,-217.65432739257812
-396.4852752685547,-202.79556274414062
-405.6155090332031,-186.98684692382812
-413.61753845214844,-170.57565307617188
-420.85450744628906,-153.81082153320312
-428.47898864746094,-137.21945190429688
-437.6493225097656,-121.47189331054688
-435.7431335449219,-113.11907958984375
-417.4868927001953,-112.7093505859375
-405.3945007324219,-111.74844360351562
-423.53302001953125,-109.64178466796875
-441.5568389892578,-106.7391357421875
-458.3540344238281,-100.125244140625
-470.75379943847656,-86.75933837890625
-481.3789291381836,-71.91616821289062
-490.4547805786133,-56.0831298828125
-495.6475296020508,-38.682159423828125
-495.6417541503906,-20.4609375
-491.9916076660156,-2.593658447265625
-485.3792266845703,14.40625
-475.9873580932617,30.03314208984375
-463.0670166015625,42.83837890625
-447.2850799560547,51.9775390625
-455.0525360107422,54.8731689453125
-444.5142364501953,69.75714111328125
-435.3202819824219,85.52587890625
-427.5356903076172,102.03857421875
-419.6420135498047,118.4915771484375
-409.96409606933594,133.96881103515625
-398.9438781738281,148.52294921875
-386.78880310058594,162.1446533203125
-373.57423400878906,174.7391357421875
-359.2915344238281,186.10675048828125
-344.28521728515625,196.51092529296875
-328.9535217285156,206.42926025390625
-313.3661193847656,215.94146728515625
-297.4516906738281,224.89215087890625
-281.0239562988281,232.861328125
-264.8129577636719,241.26654052734375
-248.7318115234375,249.918701171875
-232.7430419921875,258.74017333984375
-216.79107666015625,267.62701416015625
-200.6090087890625,276.08746337890625
-184.21270751953125,284.12493896484375
-167.1455078125,290.51519775390625
-149.31411743164062,294.45013427734375
-131.62014770507812,298.9625244140625
-114.01065063476562,303.7938232421875
-96.43560791015625,308.75250244140625
-78.87701416015625,313.7691650390625
-61.31109619140625,318.75933837890625
-43.52667236328125,322.81915283203125
-25.28924560546875,323.4952392578125
-7.02972412109375,323.27783203125
11.2149658203125,322.5582275390625
-29.5362548828125,269.240966796875
-47.79071044921875,268.75506591796875
-66.0377197265625,268.04901123046875
-84.26861572265625,267.00732421875
-102.45285034179688,265.35626220703125
-120.53720092773438,262.83154296875
-138.53146362304688,259.725341796875
-156.43115234375,256.1163330078125
-174.23187255859375,252.04351806640625
-191.92471313476562,247.52642822265625
-209.4979248046875,242.563232421875
-226.93023681640625,237.12811279296875
-244.19247436523438,231.17291259765625
-261.22979736328125,224.60491943359375
-277.9014587402344,217.1636962890625
-294.1724853515625,208.87567138671875
-310.21356201171875,200.1505126953125
-326.0634765625,191.08197021484375
-341.7082824707031,181.6646728515625
-357.0494079589844,171.76220703125
-363.2277526855469,164.2052001953125
-347.10125732421875,172.75628662109375
-331.3719787597656,182.0325927734375
-315.7048645019531,191.4132080078125
-299.9187316894531,200.59130859375
-283.7990417480469,209.1680908203125
-267.34893798828125,217.09246826171875
-250.5260009765625,224.19097900390625
-233.3623046875,230.4193115234375
-215.94189453125,235.89166259765625
-198.349853515625,240.7882080078125
-180.64999389648438,245.27752685546875
-162.8817138671875,249.48956298828125
-145.05966186523438,253.46783447265625
-127.14749145507812,257.01513671875
-109.11151123046875,259.86407470703125
-90.9659423828125,261.8997802734375
-72.75750732421875,263.27734375
-54.52264404296875,264.24951171875
-36.27813720703125,265.01202392578125
-18.03125,265.731201171875
0.21453857421875,266.47772216796875
18.46533203125,267.09515380859375
34.005859375,257.70294189453125
49.019287109375,247.30865478515625
63.1297607421875,235.7664794921875
69.13763427734375,218.922607421875
70.72552490234375,227.230712890625
63.68621826171875,243.18487548828125
48.87518310546875,253.8612060546875
33.78448486328125,264.14410400390625
17.358154296875,270.00360107421875
-0.90093994140625,269.72686767578125
-73.28668212890625,245.82391357421875
-91.535888671875,245.1751708984375
-109.77716064453125,244.32489013671875
-128.01019287109375,243.31634521484375
-146.2286376953125,242.07110595703125
-164.36477661132812,239.97967529296875
-182.17745971679688,236.01409912109375
-199.47647094726562,230.18060302734375
-216.44345092773438,223.43121337890625
-233.17758178710938,216.1217041015625
-249.71932983398438,208.38818359375
-266.1056823730469,200.3306884765625
-282.3548889160156,191.99847412109375
-298.4698486328125,183.40960693359375
-314.37939453125,174.447265625
-329.8680725097656,164.78460693359375
-319.5565185546875,166.9117431640625
-303.306884765625,175.24176025390625
-287.23760986328125,183.91455078125
-271.07232666015625,192.40863037109375
-254.75555419921875,200.60736083984375
-238.29446411132812,208.511474609375
-221.66647338867188,216.058349609375
-204.83132934570312,223.13238525390625
-187.963134765625,230.12835693359375
-170.85205078125,236.0618896484375
-152.619384765625,237.0714111328125
-134.38577270507812,238.07232666015625
-116.15155029296875,239.05609130859375
-97.91610717773438,240.02740478515625
-79.67987060546875,240.9722900390625
-61.4259033203125,241.44854736328125
-43.16522216796875,241.54437255859375
-24.9166259765625,240.96875
-6.90606689453125,238.119140625
9.97021484375,231.33135986328125
24.24395751953125,219.996826171875
37.7930908203125,207.78021240234375
32.6273193359375,219.2847900390625
18.49176025390625,230.80914306640625
2.538330078125,239.6165771484375
-15.15826416015625,243.944091796875
-33.3455810546875,245.49566650390625
-51.5997314453125,245.964111328125
-127.7689208984375,221.2476806640625
-112.26998901367188,220.3975830078125
-94.00994873046875,220.31268310546875
-75.74859619140625,220.3935546875
-58.93212890625,221.1904296875
-77.17529296875,221.7403564453125
-95.43621826171875,221.77789306640625
-113.69680786132812,221.69305419921875
-129.5079345703125,202.85382080078125
-147.73892211914062,201.81591796875
-165.92205810546875,200.141357421875
-184.00924682617188,197.64349365234375
-201.9354248046875,194.17950439453125
-219.6029052734375,189.57513427734375
-236.85958862304688,183.62042236328125
-253.44473266601562,175.997314453125
-269.3041076660156,166.95458984375
-284.5202331542969,156.864013671875
-299.114990234375,145.8922119140625
-313.0553894042969,134.101806640625
-326.25244140625,121.48394775390625
-338.6669006347656,108.09674072265625
-350.0854034423828,93.85205078125
-360.5102233886719,78.86181640625
-370.2398986816406,63.4102783203125
-379.62835693359375,47.74749755859375
-389.30555725097656,32.26287841796875
-398.2375030517578,16.779541015625
-400.85694885253906,-0.831390380859375
-416.7011413574219,-7.056884765625
-432.42518615722656,-13.639190673828125
-417.70384216308594,-22.7169189453125
-402.6891784667969,-32.818115234375
-396.0205993652344,-49.653289794921875
-384.9838409423828,-59.462005615234375
-376.6720733642578,-43.616973876953125
-361.85923767089844,-32.987548828125
-345.8749084472656,-24.164825439453125
-329.4420166015625,-16.205047607421875
-312.7578125,-8.784088134765625
-295.9077453613281,-1.745880126953125
-278.9339904785156,4.987213134765625
-261.86083984375,11.465728759765625
-244.71426391601562,17.74700927734375
-227.50054931640625,23.8416748046875
-210.2093505859375,29.7135009765625
-192.79510498046875,35.205322265625
-175.16464233398438,39.95843505859375
-157.36053466796875,44.01226806640625
-139.406982421875,47.340576171875
-121.33212280273438,49.9332275390625
-103.13882446289062,51.39678955078125
-84.88140869140625,51.720458984375
-66.62347412109375,51.4722900390625
-48.48516845703125,49.4920654296875
-30.61376953125,45.7725830078125
-13.30413818359375,40.000244140625
